Date,Close/Last,Volume,Open,High,Low
10/11/2022,$26.395,5557380,$26.26,$27.025,$26.0925
10/10/2022,$26.855,2726688,$27.445,$27.96,$26.635
10/07/2022,$27.435,5998054,$27.17,$27.70,$26.965
10/06/2022,$27.005,4851910,$26.675,$27.29,$26.555
10/05/2022,$26.895,5542842,$26.60,$27.155,$25.93
10/04/2022,$26.77,5851922,$25.72,$26.79,$25.555
10/03/2022,$25.08,5350336,$24.325,$25.21,$24.215
09/30/2022,$23.285,4161972,$23.165,$23.73,$22.91
09/29/2022,$23.365,4614072,$23.175,$23.44,$22.635
09/28/2022,$23.285,10099400,$22.80,$23.4638,$22.6357
09/27/2022,$22.625,8560402,$22.85,$23.075,$22.3825
09/26/2022,$22.39,7351614,$23.265,$23.6275,$22.225
09/23/2022,$23.45,6561402,$24.25,$24.35,$23.365
09/22/2022,$25.385,5310430,$26.32,$26.395,$25.37
09/21/2022,$25.845,4461096,$27.135,$27.185,$25.83
09/20/2022,$26.605,3303016,$26.71,$26.83,$26.10
09/19/2022,$26.95,3445542,$26.035,$27.02,$25.98
09/16/2022,$26.955,5112408,$26.845,$26.985,$26.245
09/15/2022,$27.05,11214020,$27.175,$27.62,$26.845
09/14/2022,$28.055,8887554,$27.69,$28.4375,$27.64
09/13/2022,$27.405,3931880,$27.665,$28.235,$27.355
09/12/2022,$28.13,4268614,$28.115,$28.68,$27.985
09/09/2022,$27.60,3339750,$27.25,$27.805,$27.19
09/08/2022,$26.565,4287782,$26.37,$26.665,$26.01
09/07/2022,$26.275,3351782,$26.085,$26.605,$26.04
09/06/2022,$26.89,4501112,$27.795,$27.885,$26.815
09/02/2022,$27.51,3139752,$27.715,$27.95,$27.325
09/01/2022,$26.965,3951522,$26.87,$27.245,$26.675
08/31/2022,$27.405,3735048,$27.06,$28.095,$26.965
08/30/2022,$27.76,4485728,$28.525,$28.625,$27.51
08/29/2022,$28.995,4398762,$28.25,$29.2075,$28.23
08/26/2022,$28.45,4231890,$29.045,$29.30,$28.375
08/25/2022,$28.895,5937512,$28.50,$28.935,$28.43
08/24/2022,$28.30,4803378,$27.985,$28.395,$27.805
08/23/2022,$28.065,6849274,$27.995,$28.425,$27.81
08/22/2022,$27.33,10589526,$27.115,$27.345,$26.555
08/19/2022,$27.84,10587704,$27.845,$28.075,$27.575
08/18/2022,$27.995,4951382,$27.685,$28.02,$27.605
08/17/2022,$27.275,4436838,$27.01,$27.475,$26.94
08/16/2022,$27.165,4522404,$27.725,$27.83,$26.985
08/15/2022,$27.37,4328542,$26.965,$27.50,$26.575
08/12/2022,$28.145,3527916,$27.79,$28.145,$27.48
08/11/2022,$27.92,4706124,$27.46,$28.295,$27.405
08/10/2022,$26.93,4147342,$26.515,$27.14,$26.165
08/09/2022,$26.345,4650336,$27.135,$27.28,$26.195
08/08/2022,$26.245,5218144,$26.12,$26.49,$25.965
08/05/2022,$26.00,8206254,$25.165,$26.22,$25.02
08/04/2022,$25.455,7577794,$26.05,$26.52,$25.37
08/03/2022,$26.065,5123542,$27.25,$27.385,$26.045
08/02/2022,$27.025,3979538,$27.10,$27.26,$26.725
08/01/2022,$27.10,5049984,$27.14,$27.47,$26.735
07/29/2022,$27.60,5346052,$27.245,$27.725,$27.215
07/28/2022,$26.655,5091494,$26.59,$26.72,$25.99
07/27/2022,$26.28,6012116,$25.69,$26.31,$25.56
07/26/2022,$25.435,5647086,$26.185,$26.435,$25.375
07/25/2022,$25.765,5426630,$25.26,$26.04,$25.16
07/22/2022,$24.90,4658370,$25.35,$25.57,$24.725
07/21/2022,$25.245,5868818,$24.645,$25.265,$24.375
07/20/2022,$25.525,5362510,$24.815,$25.665,$24.715
07/19/2022,$25.015,10212216,$24.30,$25.125,$24.285
07/18/2022,$24.405,5849694,$24.24,$24.86,$24.18
07/15/2022,$23.65,5174208,$23.865,$24.005,$23.41
07/14/2022,$23.31,8256248,$22.805,$23.315,$22.295
07/13/2022,$23.775,7240424,$23.685,$24.285,$23.555
07/12/2022,$23.96,7975902,$23.90,$24.2275,$23.495
07/11/2022,$24.50,6588982,$24.36,$24.705,$24.03
07/08/2022,$24.68,5968388,$25.21,$25.29,$24.475
07/07/2022,$24.93,9935346,$25.015,$25.235,$24.67
07/06/2022,$24.14,10162406,$25.355,$25.78,$23.51
07/05/2022,$25.665,8751402,$26.68,$26.785,$24.465
07/01/2022,$27.385,4984808,$27.055,$27.68,$26.58
06/30/2022,$26.84,7330356,$26.545,$27.185,$26.165
06/29/2022,$27.175,8238210,$28.425,$28.57,$27.075
06/28/2022,$27.895,7470260,$27.535,$28.045,$27.285
06/27/2022,$26.675,8154572,$25.575,$26.71,$25.45
06/24/2022,$25.26,8937242,$25.435,$25.785,$25.10
06/23/2022,$24.88,8965496,$26.205,$26.375,$24.6825
06/22/2022,$26.025,7345572,$25.86,$26.615,$25.71
06/21/2022,$27.475,6716188,$27.11,$27.745,$27.04
06/17/2022,$26.235,11256872,$27.39,$27.625,$25.39
06/16/2022,$27.845,13493994,$28.65,$28.78,$27.5375
06/15/2022,$29.94,8832864,$30.325,$30.61,$29.185
06/14/2022,$30.275,5493488,$31.335,$31.57,$29.835
06/13/2022,$30.80,5528462,$31.265,$31.495,$30.02
06/10/2022,$32.425,5142366,$32.88,$33.04,$32.035
06/09/2022,$33.325,3043828,$33.865,$33.93,$33.31
06/08/2022,$34.16,3932212,$34.19,$34.54,$33.83
06/07/2022,$34.32,3523214,$33.27,$34.3896,$33.11
06/06/2022,$33.415,3275444,$34.25,$34.26,$33.225
06/03/2022,$33.835,3901556,$34.00,$34.235,$33.435
06/02/2022,$34.075,3921674,$33.585,$34.435,$33.365
06/01/2022,$33.76,3192208,$33.625,$34.19,$33.27
05/31/2022,$33.165,4701214,$34.60,$34.73,$33.16
05/27/2022,$33.465,3211400,$32.795,$33.4679,$32.64
05/26/2022,$32.88,3976570,$32.785,$33.1162,$32.645
05/25/2022,$32.505,2907546,$32.16,$32.81,$32.105
05/24/2022,$32.18,3847484,$31.83,$32.185,$31.455
05/23/2022,$32.13,3759052,$31.26,$32.455,$31.195
05/20/2022,$30.92,4421250,$31.18,$31.43,$30.345
05/19/2022,$30.90,3868242,$30.055,$31.415,$29.94
05/18/2022,$30.575,4227498,$31.685,$31.75,$30.265
05/17/2022,$31.52,4853228,$31.925,$31.9611,$31.28
05/16/2022,$31.475,5018996,$30.46,$31.625,$30.385
05/13/2022,$30.415,4581206,$29.28,$30.44,$29.28
05/12/2022,$28.795,7062958,$29.19,$29.34,$28.175
05/11/2022,$29.245,5191546,$29.77,$30.6475,$29.165
05/10/2022,$29.225,7820792,$29.74,$30.5325,$28.65
05/09/2022,$29.285,7630090,$31.065,$31.24,$29.17
05/06/2022,$31.855,4315928,$32.195,$32.435,$31.32
05/05/2022,$31.905,4339726,$33.10,$33.36,$31.255
05/04/2022,$32.82,5159116,$32.59,$32.855,$31.65
05/03/2022,$31.90,4491172,$30.545,$32.02,$30.545
05/02/2022,$30.62,5032618,$30.41,$30.775,$29.8225
04/29/2022,$30.935,6233514,$31.325,$31.77,$30.74
04/28/2022,$31.315,6888704,$31.275,$31.60,$30.0104
04/27/2022,$30.77,5779680,$30.54,$31.02,$29.90
04/26/2022,$30.32,5894104,$30.88,$31.19,$30.185
04/25/2022,$30.67,9387866,$30.77,$31.01,$29.80
04/22/2022,$31.935,6563126,$32.84,$32.91,$31.7858
04/21/2022,$33.075,6801720,$34.73,$35.30,$32.95
04/20/2022,$34.39,4913458,$33.745,$34.6251,$33.745
04/19/2022,$33.465,3732218,$33.295,$33.7563,$33.08
04/18/2022,$33.595,5127756,$33.115,$33.875,$33.105
04/14/2022,$32.89,3801374,$32.595,$32.925,$32.55
04/13/2022,$32.725,4239772,$32.39,$32.77,$32.07
04/12/2022,$32.235,5461824,$31.905,$32.3925,$31.71
04/11/2022,$31.225,5675800,$31.81,$31.935,$31.08
04/08/2022,$32.135,4785832,$31.67,$32.155,$31.585
04/07/2022,$31.53,5153900,$31.165,$31.535,$30.82
04/06/2022,$31.13,6077788,$31.535,$31.74,$30.6903
04/05/2022,$31.30,5488378,$32.21,$32.72,$31.235
04/04/2022,$32.005,6166800,$31.855,$32.035,$31.425
04/01/2022,$31.53,5979392,$30.915,$31.7075,$30.895
03/31/2022,$30.99,4623856,$31.14,$31.605,$30.96
03/30/2022,$31.36,4900920,$31.50,$31.955,$31.005
03/29/2022,$31.145,5801720,$30.495,$31.17,$29.92
03/28/2022,$31.14,5104828,$31.19,$31.39,$30.78
03/25/2022,$31.86,4640160,$31.255,$32.05,$31.1875
03/24/2022,$31.505,4264106,$31.62,$31.765,$31.235
03/23/2022,$31.625,5166912,$31.40,$31.8827,$31.2951
03/22/2022,$30.87,4797910,$31.31,$31.335,$30.585
03/21/2022,$31.285,6390056,$30.935,$31.345,$30.755
03/18/2022,$30.375,5004778,$30.50,$30.855,$30.3175
03/17/2022,$30.66,11139384,$29.845,$30.7125,$29.725
03/16/2022,$29.42,6768748,$29.30,$29.425,$28.84
03/15/2022,$28.905,14168606,$27.535,$29.09,$27.39
03/14/2022,$28.925,11275494,$30.135,$30.255,$28.5425
03/11/2022,$30.445,5719322,$29.74,$30.6325,$29.655
03/10/2022,$30.11,8680208,$29.04,$30.21,$28.965
03/09/2022,$28.96,8830524,$29.24,$29.81,$28.555
03/08/2022,$29.855,11823882,$30.19,$30.915,$29.33
03/07/2022,$29.795,11489274,$29.845,$30.035,$29.485
03/04/2022,$29.49,9576232,$28.80,$29.65,$28.7375
03/03/2022,$28.58,10459796,$28.52,$30.3268,$28.3003
03/02/2022,$28.81,10068642,$28.44,$29.155,$28.365
03/01/2022,$27.995,9456024,$28.375,$28.44,$27.625
02/28/2022,$27.915,10235112,$27.38,$27.9925,$27.235
02/25/2022,$27.38,10767702,$26.28,$27.4475,$26.21
02/24/2022,$26.24,6474890,$26.50,$26.50,$25.545
02/23/2022,$26.09,5408920,$26.39,$26.695,$25.975
02/22/2022,$26.09,12120546,$26.585,$26.73,$25.675
02/18/2022,$25.935,6583764,$26.665,$26.795,$25.90
02/17/2022,$26.955,4486490,$26.85,$27.365,$26.725
02/16/2022,$27.035,7276330,$26.58,$27.355,$26.54
02/15/2022,$26.345,4753256,$25.61,$26.3575,$25.595
02/14/2022,$26.325,5362226,$26.435,$26.5525,$25.97
02/11/2022,$26.52,4910098,$26.05,$26.615,$25.835
02/10/2022,$25.82,5324936,$25.56,$26.315,$25.465
02/09/2022,$25.665,5815008,$25.405,$26.01,$25.37
02/08/2022,$25.295,14717274,$26.55,$26.55,$25.0625
02/07/2022,$26.685,5940806,$26.69,$27.0075,$26.265
02/04/2022,$26.785,7168864,$26.54,$27.195,$26.49
02/03/2022,$26.37,5689434,$26.23,$26.635,$25.93
02/02/2022,$26.41,5436928,$26.215,$26.5175,$25.96
02/01/2022,$26.24,6449288,$25.19,$26.2525,$25.115
01/31/2022,$25.46,6290320,$25.33,$25.57,$25.14
01/28/2022,$25.45,5305014,$25.64,$25.945,$25.185
01/27/2022,$25.60,5196206,$25.875,$26.065,$25.18
01/26/2022,$25.295,11579130,$25.855,$26.01,$25.005
01/25/2022,$25.35,10281200,$24.32,$25.5125,$24.10
01/24/2022,$24.645,13859624,$24.375,$25.17,$23.885
01/21/2022,$25.395,14496474,$25.81,$26.055,$25.16
01/20/2022,$26.385,8192654,$26.305,$26.94,$26.21
01/19/2022,$26.525,10551166,$26.64,$26.6749,$26.18
01/18/2022,$26.39,11942868,$26.555,$27.065,$25.985
01/14/2022,$25.97,9865216,$25.105,$26.085,$25.10
01/13/2022,$25.135,8244706,$24.705,$25.165,$24.585
01/12/2022,$24.685,7969364,$24.335,$24.73,$24.32
01/11/2022,$24.125,5942222,$23.86,$24.1775,$23.565
01/10/2022,$23.53,5314078,$23.50,$23.65,$23.015
01/07/2022,$23.645,7308824,$22.8975,$23.67,$22.78
01/06/2022,$22.87,7830078,$22.025,$22.92,$22.00
01/05/2022,$21.68,9481590,$21.61,$22.11,$21.55
01/04/2022,$21.52,8231190,$21.39,$21.835,$21.33
01/03/2022,$21.515,3873506,$21.16,$21.785,$21.16
12/31/2021,$21.125,3128240,$20.925,$21.2475,$20.86
12/30/2021,$20.925,3219024,$21.05,$21.175,$20.805
12/29/2021,$20.95,3559932,$20.77,$21.28,$20.75
12/28/2021,$20.98,3013406,$21.08,$21.375,$20.96
12/27/2021,$21.035,3134838,$20.265,$21.075,$20.155
12/23/2021,$20.27,2904082,$20.265,$20.5275,$20.265
12/22/2021,$20.21,3436562,$19.89,$20.425,$19.73
12/21/2021,$19.905,5963134,$19.62,$19.97,$19.61
12/20/2021,$19.305,6503750,$18.725,$19.315,$18.70
12/17/2021,$19.375,5080696,$19.515,$19.74,$19.20
12/16/2021,$19.95,5251038,$20.11,$20.44,$19.935
12/15/2021,$19.795,4673228,$19.67,$19.87,$19.185
12/14/2021,$19.755,5963650,$19.725,$20.175,$19.69
12/13/2021,$19.925,6555066,$20.485,$20.6275,$19.92
12/10/2021,$20.81,4878168,$21.035,$21.08,$20.51
12/09/2021,$20.74,11010476,$20.96,$21.04,$20.6725
12/08/2021,$21.535,10307850,$21.73,$21.93,$21.39
12/07/2021,$21.745,5985574,$21.57,$21.985,$21.45
12/06/2021,$21.04,6047528,$20.595,$21.2825,$20.48
12/03/2021,$20.215,6302292,$20.4925,$20.735,$20.005
12/02/2021,$20.185,7538352,$19.735,$20.295,$19.555
12/01/2021,$19.955,6349426,$20.85,$21.025,$19.945
11/30/2021,$20.41,6898666,$20.43,$20.885,$20.04
11/29/2021,$20.94,6169214,$21.18,$21.24,$20.595
11/26/2021,$20.48,8394092,$20.615,$20.97,$20.13
11/24/2021,$21.715,5289664,$21.09,$21.7525,$21.005
11/23/2021,$21.195,5839366,$20.70,$21.2125,$20.57
11/22/2021,$20.365,7412860,$19.79,$20.57,$19.625
11/19/2021,$20.18,6587778,$20.475,$20.61,$19.93
11/18/2021,$21.05,4786770,$20.715,$21.145,$20.6625
11/17/2021,$20.645,5243336,$20.70,$21.195,$20.61
11/16/2021,$20.89,4094932,$20.97,$21.19,$20.825
11/15/2021,$20.87,6004776,$20.62,$20.9375,$20.43
11/12/2021,$20.725,5026540,$20.71,$20.815,$20.605
11/11/2021,$20.865,3914426,$21.24,$21.30,$20.855
11/10/2021,$21.215,6469078,$21.695,$21.82,$21.045
11/09/2021,$21.795,6558266,$21.75,$21.995,$21.5047
11/08/2021,$21.78,15443678,$21.80,$22.165,$21.7025
11/05/2021,$21.785,10016376,$21.62,$22.0475,$21.155
11/04/2021,$21.15,6319644,$21.805,$21.805,$20.70
11/03/2021,$21.235,4944356,$21.01,$21.41,$20.90
11/02/2021,$21.405,3654466,$21.50,$21.60,$21.2482
11/01/2021,$21.62,4809344,$21.46,$21.82,$21.315
10/29/2021,$21.255,3898854,$21.29,$21.35,$20.9275
10/28/2021,$21.465,10257542,$20.72,$21.485,$20.52
10/27/2021,$20.835,3929594,$20.835,$21.34,$20.67
10/26/2021,$21.21,3674028,$21.39,$21.44,$21.17
10/25/2021,$21.345,3778264,$21.675,$21.815,$21.265
10/22/2021,$21.365,3158440,$21.27,$21.535,$21.215
10/21/2021,$21.165,4310488,$21.275,$21.40,$20.9475
10/20/2021,$21.405,3546932,$21.24,$21.535,$21.18
10/19/2021,$21.355,4512650,$21.24,$21.43,$21.175
10/18/2021,$21.205,5069770,$21.44,$21.6675,$21.015
10/15/2021,$21.175,4754218,$21.02,$21.325,$21.00
10/14/2021,$20.82,5525078,$20.47,$20.88,$20.44
10/13/2021,$20.115,4082982,$19.865,$20.175,$19.745
10/12/2021,$20.015,5936962,$20.055,$20.2975,$19.945
10/11/2021,$20.105,5491712,$20.33,$20.7475,$20.10
10/08/2021,$19.88,4939286,$19.63,$19.9675,$19.60
10/07/2021,$19.46,5025240,$19.14,$19.75,$19.09
10/06/2021,$19.16,13037188,$19.135,$19.3182,$18.8175
10/05/2021,$19.525,7966016,$19.255,$19.65,$19.115
10/04/2021,$19.06,8045344,$18.625,$19.295,$18.625
10/01/2021,$18.40,5801932,$18.295,$18.5036,$18.185
09/30/2021,$18.27,9929160,$18.15,$18.5625,$17.9275
09/29/2021,$18.145,4057446,$17.915,$18.26,$17.735
09/28/2021,$17.99,8020976,$18.19,$18.29,$17.765
09/27/2021,$17.995,5466152,$17.965,$18.28,$17.78
09/24/2021,$17.615,4354806,$17.375,$17.7025,$17.28
09/23/2021,$17.51,5894798,$17.135,$17.5325,$17.05
09/22/2021,$16.935,6342582,$16.535,$17.165,$16.535
09/21/2021,$16.275,6834926,$16.25,$16.385,$15.9725
09/20/2021,$16.085,5978822,$16.19,$16.34,$15.855
09/17/2021,$16.67,5615612,$17.02,$17.27,$16.655
09/16/2021,$17.295,13019996,$17.39,$17.5675,$17.235
09/15/2021,$17.68,14817072,$17.285,$17.785,$17.265
09/14/2021,$17.01,5628294,$17.495,$17.58,$16.84
09/13/2021,$17.345,4533506,$17.045,$17.40,$17.00
09/10/2021,$16.72,3580238,$17.075,$17.2975,$16.72
09/09/2021,$16.805,4656462,$16.76,$17.0775,$16.62
09/08/2021,$16.845,3676932,$17.23,$17.3425,$16.84
09/07/2021,$17.16,3987058,$17.40,$17.4475,$17.1375
09/03/2021,$17.495,4608360,$17.525,$17.55,$17.3498
09/02/2021,$17.475,9966938,$16.845,$17.5425,$16.79
09/01/2021,$16.64,12908832,$16.525,$16.695,$16.455
08/31/2021,$16.535,7765346,$16.555,$16.715,$16.485
08/30/2021,$16.675,7480764,$16.855,$16.925,$16.6375
08/27/2021,$16.81,7964846,$16.155,$16.82,$16.125
08/26/2021,$15.985,3585340,$16.095,$16.255,$15.95
08/25/2021,$16.24,3305498,$16.235,$16.3306,$16.105
08/24/2021,$16.25,4947894,$16.285,$16.335,$16.13
08/23/2021,$16.07,4878046,$15.895,$16.125,$15.76
08/20/2021,$15.41,6305464,$14.93,$15.42,$14.875
08/19/2021,$15.20,7323272,$15.28,$15.29,$14.765
08/18/2021,$15.625,4251238,$15.985,$16.065,$15.62
08/17/2021,$15.915,5574850,$15.92,$16.205,$15.8125
08/16/2021,$16.11,3493976,$16.22,$16.23,$15.975
08/13/2021,$16.495,2221922,$16.645,$16.73,$16.4675
08/12/2021,$16.635,3867850,$16.81,$16.86,$16.505
08/11/2021,$16.825,5677958,$16.85,$16.91,$16.4625
08/10/2021,$16.875,4300106,$16.475,$16.9575,$16.47
08/09/2021,$16.37,4364606,$16.445,$16.59,$16.185
08/06/2021,$16.655,4575326,$16.44,$16.7175,$16.295
08/05/2021,$16.28,7550444,$16.40,$16.55,$16.12
08/04/2021,$16.12,5939402,$16.40,$16.40,$16.0625
08/03/2021,$16.66,6065430,$16.19,$16.835,$16.09
08/02/2021,$16.25,3256332,$16.485,$17.075,$16.2425
07/30/2021,$16.51,4371732,$16.66,$16.67,$16.209
07/29/2021,$16.675,4427662,$16.58,$16.81,$16.50
07/28/2021,$16.375,7187986,$16.225,$16.435,$16.04
07/27/2021,$16.205,5245770,$16.35,$16.35,$15.99
07/26/2021,$16.48,7666286,$16.315,$16.80,$16.29
07/23/2021,$16.295,3653858,$16.395,$16.47,$16.185
07/22/2021,$16.345,3814374,$16.41,$16.4775,$16.1165
07/21/2021,$16.365,7046588,$16.06,$16.435,$16.035
07/20/2021,$15.73,5792030,$15.385,$15.985,$15.225
07/19/2021,$15.36,14762010,$15.58,$15.76,$15.1175
07/16/2021,$16.20,6676598,$17.12,$17.12,$16.135
07/15/2021,$16.90,4710326,$17.095,$17.295,$16.77
07/14/2021,$17.235,3995848,$17.815,$18.10,$17.16
07/13/2021,$17.69,3256352,$17.665,$17.775,$17.475
07/12/2021,$17.77,2819864,$17.63,$17.905,$17.525
07/09/2021,$17.88,5009542,$17.855,$17.88,$17.595
07/08/2021,$17.60,6022898,$17.38,$17.925,$17.26
07/07/2021,$17.735,5357280,$17.93,$18.22,$17.585
07/06/2021,$17.95,9217274,$18.355,$18.355,$17.725
07/02/2021,$18.23,4461642,$18.295,$18.395,$18.01
07/01/2021,$18.435,3277750,$18.525,$18.695,$18.4175
06/30/2021,$18.14,4615900,$18.125,$18.41,$18.06
06/29/2021,$18.045,5294546,$18.065,$18.15,$17.97
06/28/2021,$17.92,7743740,$18.285,$18.30,$17.77
06/25/2021,$18.425,3809328,$18.315,$18.53,$18.06
06/24/2021,$18.225,2983486,$18.215,$18.2578,$17.99
06/23/2021,$18.14,5531146,$18.29,$18.60,$18.13
06/22/2021,$18.23,3921766,$18.105,$18.28,$17.805
06/21/2021,$18.17,6540324,$17.365,$18.27,$17.3175
06/18/2021,$17.205,7073428,$17.115,$17.56,$16.925
06/17/2021,$17.515,14346526,$18.23,$18.395,$17.38
06/16/2021,$18.495,12874292,$18.985,$18.995,$18.49
06/15/2021,$18.975,5588392,$18.855,$19.015,$18.7551
06/14/2021,$18.745,4836100,$18.655,$19.05,$18.65
06/11/2021,$18.605,2854808,$18.725,$18.825,$18.555
06/10/2021,$18.485,3875232,$18.72,$18.785,$18.345
06/09/2021,$18.515,4320924,$18.955,$19.00,$18.50
06/08/2021,$18.84,5113246,$18.50,$18.985,$18.50
06/07/2021,$18.76,2949710,$18.795,$18.90,$18.615
06/04/2021,$18.80,4438210,$18.715,$18.835,$18.535
06/03/2021,$18.58,3398628,$18.46,$18.6542,$18.355
06/02/2021,$18.57,6182532,$18.325,$18.73,$18.185
06/01/2021,$18.175,6729324,$17.775,$18.25,$17.775
05/28/2021,$17.31,3810434,$17.35,$17.4363,$17.25
05/27/2021,$17.255,4520408,$16.955,$17.30,$16.955
05/26/2021,$16.87,3596198,$16.385,$16.92,$16.385
05/25/2021,$16.435,4187364,$16.70,$16.81,$16.375
05/24/2021,$16.77,2152420,$16.66,$16.7975,$16.415
05/21/2021,$16.545,3630054,$16.815,$16.92,$16.4375
05/20/2021,$16.60,5587952,$16.545,$16.665,$16.2925
05/19/2021,$16.57,5951534,$16.94,$17.04,$16.4525
05/18/2021,$17.35,4038898,$17.565,$17.71,$17.23
05/17/2021,$17.535,4658482,$17.16,$17.5675,$17.055
05/14/2021,$17.19,5791136,$16.80,$17.3325,$16.755
05/13/2021,$16.515,7300026,$16.565,$16.895,$16.345
05/12/2021,$16.80,6540264,$16.84,$17.18,$16.765
05/11/2021,$16.755,6097442,$16.92,$17.015,$16.625
05/10/2021,$17.16,8093876,$17.30,$17.375,$16.935
05/07/2021,$17.18,8466020,$16.465,$17.23,$16.33
05/06/2021,$16.60,5926178,$16.335,$16.625,$15.94
05/05/2021,$16.245,5262436,$15.755,$16.27,$15.61
05/04/2021,$15.595,8701398,$15.79,$15.875,$15.375
05/03/2021,$15.685,5545964,$15.215,$15.705,$15.185
04/30/2021,$15.19,4397294,$15.175,$15.3125,$15.075
04/29/2021,$15.37,5376070,$15.605,$15.65,$15.215
04/28/2021,$15.31,10595172,$15.10,$15.395,$15.05
04/27/2021,$15.02,9649654,$15.005,$15.185,$14.90
04/26/2021,$14.90,2418994,$14.78,$15.02,$14.745
04/23/2021,$14.79,3993684,$14.81,$14.88,$14.565
04/22/2021,$14.69,8561004,$14.89,$14.89,$14.455
04/21/2021,$14.89,5387410,$14.43,$14.985,$14.43
04/20/2021,$14.70,5285808,$15.175,$15.31,$14.51
04/19/2021,$15.29,4606588,$15.46,$15.515,$15.185
04/16/2021,$15.42,5120314,$15.635,$15.74,$15.41
04/15/2021,$15.515,3502526,$15.735,$15.80,$15.50
04/14/2021,$15.705,6159042,$15.26,$15.805,$15.24
04/13/2021,$15.155,4310660,$15.305,$15.43,$15.15
04/12/2021,$15.305,6232116,$15.575,$15.575,$15.285
04/09/2021,$15.425,5537964,$15.465,$15.60,$15.365
04/08/2021,$15.47,4154954,$15.255,$15.5225,$15.0275
04/07/2021,$15.275,4579006,$15.52,$15.605,$15.23
04/06/2021,$15.565,4312172,$15.50,$15.835,$15.415
04/05/2021,$15.41,6125834,$15.675,$15.755,$15.3197
04/01/2021,$15.79,7716210,$15.52,$15.80,$15.15
03/31/2021,$15.435,4648790,$15.405,$15.5425,$15.27
03/30/2021,$15.325,4219396,$15.165,$15.455,$15.14
03/29/2021,$15.325,5312608,$15.38,$15.48,$15.1675
03/26/2021,$15.51,7522088,$15.595,$15.625,$15.25
03/25/2021,$15.255,10272966,$14.80,$15.26,$14.675
03/24/2021,$15.045,10028274,$14.695,$15.39,$14.695
03/23/2021,$14.45,12039698,$14.405,$14.6075,$14.25
03/22/2021,$14.775,8973632,$14.93,$15.075,$14.7025
03/19/2021,$15.05,10078206,$14.795,$15.175,$14.65
03/18/2021,$14.79,14199626,$15.39,$15.595,$14.75
03/17/2021,$15.81,4768616,$15.40,$15.955,$15.385
03/16/2021,$15.55,5934256,$16.075,$16.11,$15.495
03/15/2021,$16.205,5075006,$16.045,$16.235,$15.8925
03/12/2021,$16.115,13011632,$16.05,$16.155,$15.955
03/11/2021,$16.055,5246560,$16.01,$16.32,$15.905
03/10/2021,$15.895,5633078,$15.42,$15.9149,$15.2625
03/09/2021,$15.27,8332910,$15.30,$15.53,$15.15
03/08/2021,$15.23,9342902,$15.555,$15.615,$15.18
03/05/2021,$15.53,13962562,$15.535,$15.96,$15.22
03/04/2021,$15.175,14892898,$15.025,$15.475,$14.72
03/03/2021,$14.875,9455298,$14.40,$15.01,$14.39
03/02/2021,$14.34,6513282,$14.205,$14.555,$14.135
03/01/2021,$14.265,7638050,$13.93,$14.305,$13.855
02/26/2021,$13.645,7465154,$13.85,$14.025,$13.505
02/25/2021,$14.04,7675208,$14.66,$14.765,$14.035
02/24/2021,$14.57,10065048,$14.50,$15.0675,$14.15
02/23/2021,$14.45,6855662,$14.455,$14.495,$13.8425
02/22/2021,$14.305,5622560,$13.95,$14.53,$13.92
02/19/2021,$13.86,5241292,$13.82,$14.0425,$13.765
02/18/2021,$13.815,5656204,$13.89,$13.975,$13.655
02/17/2021,$13.865,5603364,$13.755,$13.90,$13.585
02/16/2021,$13.805,9698480,$13.69,$13.93,$13.61
02/12/2021,$13.445,5069460,$13.03,$13.46,$12.985
02/11/2021,$13.125,4698182,$12.965,$13.2475,$12.965
02/10/2021,$12.975,6610412,$12.85,$13.0925,$12.785
02/09/2021,$12.755,4619562,$12.81,$12.8825,$12.58
02/08/2021,$12.845,7514824,$12.73,$12.92,$12.595
02/05/2021,$12.625,8325866,$12.58,$12.665,$12.43
02/04/2021,$12.335,8184678,$12.295,$12.3775,$11.97
02/03/2021,$12.245,5580556,$11.895,$12.2875,$11.87
02/02/2021,$11.81,5870138,$11.825,$12.015,$11.65
02/01/2021,$11.485,5155356,$11.44,$11.60,$11.2475
01/29/2021,$11.29,8889044,$11.445,$11.7475,$11.20
01/28/2021,$11.555,9336332,$11.56,$11.675,$11.335
01/27/2021,$11.45,7532114,$11.69,$11.99,$11.43
01/26/2021,$11.91,5739414,$12.365,$12.44,$11.89
01/25/2021,$12.245,4694910,$12.07,$12.245,$11.89
01/22/2021,$12.17,5696078,$11.995,$12.265,$11.925
01/21/2021,$12.32,4487050,$12.41,$12.485,$12.005
01/20/2021,$12.46,4426572,$12.525,$12.5725,$12.31
01/19/2021,$12.38,8498744,$12.415,$12.485,$12.18
01/15/2021,$12.385,21960720,$12.835,$12.88,$12.345
01/14/2021,$13.015,8602846,$13.12,$13.2075,$12.89
01/13/2021,$13.19,6612668,$13.38,$13.435,$13.095
01/12/2021,$13.42,9161614,$13.375,$13.4675,$13.1598
01/11/2021,$13.235,17181036,$13.03,$13.345,$12.895
01/08/2021,$13.445,5657932,$13.705,$13.72,$13.1613
01/07/2021,$13.57,4742682,$13.465,$13.66,$13.35
01/06/2021,$13.33,9095910,$13.40,$13.615,$13.225
01/05/2021,$13.28,12383330,$12.285,$13.345,$12.20
